operator,id,date,date_raw,username,title,full_text,company_reply,is_resolved,satisfaction,description_preview,keywords,view_count,upvote_count,url
VakifBank,33465401,2025-08-24,24 Ağustos 2025 16:01,Yusuf,Bilgim Dışında Yüksek Tutarla Kredi Kartıma İşlem Yapıldı!,"22 Ağustos 2025 tarihinde VakıfBank kredi kartımdan, bilgim ve iznim olmadan “Beets Lounge” adına üç ayrı işlemde toplam 84.462 TL (her biri 28.154 TL) tutarında para çekilmiştir. İşlemler sırasında kartım fiziksel olarak yanımdaydı ve herhangi bir SMS veya bildirim almadım. Eğer bilgilendirme gelseydi, anında müdahale şansım olabilirdi. Bu durumun bankanın güvenlik sistemindeki bir açık nedeniyle gerçekleştiğini düşünüyorum.Olayı fark eder etmez müşteri hizmetlerini arayarak kartımı iptal ettirdim ve şubeme giderek itiraz dilekçesi vereceğim. Bursa Erikli Şubesi müşterisiyim. Kredi kartı limitim üzerinden yapılan bu işlemler kesinlikle bana ait değildir ve hiçbir şekilde onayım yoktur.VakıfBank’tan, bilgim dışında gerçekleşen bu yüksek tutarlı işlemlerin iptal edilmesini ve tutarın tarafıma iade edilmesini talep ediyorum. Ayrıca benzer durumda olan başka mağdurlar varsa, bu konunun topluca araştırılmasını ve güvenlik açığının giderilmesini istiyorum. Avukatım, bankanın bu tür durumlarda talepleri reddettiğini belirtti; ancak mağduriyetimin giderilmesini ve hakkımın korunmasını bekliyorum.","VakıfBank 24 Ağustos 2025 16:01    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",Çözüldü,5/5,"22 Ağustos 2025 tarihinde VakıfBank kredi kartımdan, bilgim ve iznim olmadan “Beets Lounge” adına üç ayrı işlemde toplam 84.462 TL (her biri 28.154 TL) tutarında para çekilmiştir. İşlemler sırasında kartım fiziksel olarak yanımdaydı ve herhangi bir SMS veya bildirim almadım. Eğer bilgilendirme gelse...",#Kredi Kartı,1246,,https://www.sikayetvar.com/vakifbank/bilgim-disinda-yuksek-tutarla-kredi-kartima-islem-yapildi
VakifBank,33462667,2025-08-24,24 Ağustos 2025 04:27,Muhammed,Bilgilendirme Yapılmadan Tüm Hesap Limitlerimin Düşürülmesi Ve Mağduriyet,"25.08.2025 tarihinde saat 09:30’da VakıfBank mobil uygulamasına giriş yaptığımda, Sky Limit hesabımın limiti hiçbir gerekçe gösterilmeden 2.000.000 TL’den 500.000 TL’ye düşürülmüştü. Bu değişikliği mobil uygulama üzerinden fark ettim ve banka tarafından bana herhangi bir bilgilendirme yapılmadı. Öde
...
1
Destek","VakıfBank 24 Ağustos 2025 04:27    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",,1/5,"23.08.2025 tarihinde saat 03:45’te VakıfBank mobil uygulamasına giriş yaptığımda, Sky Limit hesabımın limiti hiçbir gerekçe gösterilmeden 1.600.000 TL’den 500.000 TL’ye düşürülmüştü. Bu değişikliği mobil uygulama üzerinden fark ettim ve banka tarafından bana herhangi bir bilgilendirme yapılmadı. Öde...",#Sky Limit,50036,,https://www.sikayetvar.com/vakifbank/bilgilendirme-yapilmadan-tum-hesap-limitlerimin-dusurulmesi-ve-magduriyet
VakifBank,33467602,2025-08-24,24 Ağustos 2025 21:22,Murat,,,,,,"VakıfBank'ın Adalet Bakanlığı çalışanlarına sunduğu maaş promosyonu teklifi, hem tutar hem de yaklaşım açısından büyük bir hayal kırıklığı yaratmıştır. 18 Ağustos tarihinde açıklanan promosyon teklifi, çalışanların beklentilerinin çok altında kalmış ve adeta Adalet Bakanlığı personeliyle dalga geçil...",#Promosyon,3.238,2,
VakifBank,33467088,2025-08-24,24 Ağustos 2025 20:09,Hakan,,,,,,VakıfBank’tan 445006939195 kredi numaralı Kredi kullandım. Benden 11 Bin liradan fazla VakıfBank kazandıran Tarife adı altında para kesildi bu paranın...,#Kazandıran Tarife,267,1,
VakifBank,33453394,2025-08-23,23 Ağustos 2025 00:01,Engin,,,,,,"VakıfBank Sky Limit'ten kredi kullandım. Kredi kullanmadan önce bir hafta araştırma yaptım. Krediyi çekerken bilgilendirme notunda 'Kazandıran Tarife kullanımı kredi kullanmak için zorunlu değildir.' yazıyordu. Krediyi kullandıktan hemen sonra VakıfBank, hesabımdan 11.340 lira Kazandıran Tarife ücre...",#Kredi,1.939,0,
VakifBank,33460906,2025-08-23,23 Ağustos 2025 22:03,Özgür,,,,,,,#Kazandıran Tarife,573,0,
VakifBank,33457664,2025-08-23,23 Ağustos 2025 15:07,Tuba,Ek Hesap Borcuna Yüksek Faiz Ve Yapılandırma Engeliyle Mağduriyet,"VakıfBank maaş müşterisiyim ve ek hesabımı yapılandırmak istiyorum. Yaklaşık bir yıldır bu talebimle ilgili çözüm bulamıyorum. Her ay maaşım yattığında ek hesabımdan otomatik olarak yaklaşık 20 bin tl civarında kesinti yapılıyor, ancak borcumda herhangi bir azalma olmuyor. Yapılandırma talebinde bul
...","VakıfBank 23 Ağustos 2025 15:07    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",,1/5,VakıfBank’ta maaş müşterisiyim ve uzun süredir ek hesabımı kullanmak zorunda kalıyorum. Yaklaşık 2 yıldır eşimin iflası ve ailevi maddi sıkıntılar nedeniyle ödemelerimi düzenli yapamıyorum. Temmuz ayından bu yana ek hesabı ödeyemediğim için her ay yüksek faiz işliyor ve geçen ay gecikmeli olarak 22....,#Ek Hesap,13611,,https://www.sikayetvar.com/vakifbank/ek-hesap-borcuna-yuksek-faiz-ve-yapilandirma-engeliyle-magduriyet
VakifBank,33453785,2025-08-23,23 Ağustos 2025 01:06,Yasin,,,,,,"17.08.2025 tarihinde saat 17:00 civarında, VakıfBank’a ait mastercard kredi kartımın (son dört hanesi 4449) bilgim dışında Almanya’daki “dakika extensions Mannheim” adlı iş yerinde 5.250 EUR tutarında harcama yapıldığını, ardından da 4.000 EUR’lik bir harcama denemesi olduğunu belirten SMS’ler aldım...",#Kredi Kartı,2.190,0,
VakifBank,33456224,2025-08-23,23 Ağustos 2025 12:42,Gökhan,,,,,,"22.08.2025 tarihinde Mardin Yenişehir VakıfBank şubesinden mobil bankacılık üzerinden 12 ay vadeli 200.000 TL ihtiyaç kredisi kullandım. Ancak, 6502 sayılı kanunun 38. Maddesine göre müşterinin bilgisi olmadan kesinti yapılamazken, kredimden “kazandıran tarife” adı altında 9.070 TL kesinti yapıldı....",#Kazandıran Tarife,1.104,1,
VakifBank,33452415,2025-08-22,22 Ağustos 2025 21:58,Cumhur,"Kredi Kartı Limitim Yarı Yarıya Düşürüldü, Bilgilendirme Yapılmadı","VakıfBank Worldcard kredi kartımın limiti, 855.750 TL’den 466.000 TL’ye bugün (18:30 civarında) hiçbir bilgilendirme yapılmadan ciddi şekilde düşürüldü. Bu değişikliği tesadüfen fark ettim; tarafıma SMS, e-posta ya da herhangi bir arama ile bilgilendirme yapılmadı. Konu hakkında müşteri hizmetleriy
...","VakıfBank 22 Ağustos 2025 21:58    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti Cumhur 23 Ağustos 2025 01:20 Otomatik cevaplama sisteminiz ne yazık ki bir çözüm sunmuyor. En köklü çözüm bankanızla olan müşteri ilişkisini kesmek sanırım en kısa zamanda!",,1/5,"VakıfBank Sky Limit kredi kartımın limiti, herhangi bir bilgilendirme yapılmadan (SMS veya e-posta yoluyla) 1.000.000 TL’den 500.000 TL’ye düşürülmüş. Bu durumu bugün mobil uygulama üzerinden tesadüfen öğrendim. Kartımın sonu 2327 ile bitiyor ve aktif olarak kullanıyor, ödemelerimi de düzenli olarak...",#Sky Limit,4692,,https://www.sikayetvar.com/vakifbank/kredi-karti-limitim-yari-yariya-dusuruldu-bilgilendirme-yapilmadi
VakifBank,33448591,2025-08-22,22 Ağustos 2025 15:25,Oğuzhan,"VakıfBank Kadirli Şubesi'ne Telefonla Ulaşılamıyor, Mağduriyet Yaşıyorum","22 Ekim 2025 saat 11.00 civarında VakıfBank yatırım müşterisi olarak fon işlemlerimle ilgili destek almak amacıyla hem çağrı merkezi hem de mobil uygulama üzerinden müşteri temsilcisine ulaşmaya çalıştım. Yaklaşık 2 saat boyunca sürekli olarak VakıfBank müşteri hizmetlerine yönlendirildim ve hiçbir
...","VakıfBank 22 Ağustos 2025 15:25    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",Çözüldü,1/5,"22.08.2025 tarihinde saat 14.00-15.00 arasında VakıfBank Kadirli Şubesi’ni toplam 11 kez aramama rağmen hiçbir şekilde telefonla ulaşamadım. Ayrıca müşteri hizmetleri üzerinden de bağlantı kurmayı denedim fakat yine başarılı olamadım. Şubeye ulaşamamak, işlemlerimi gerçekleştirmemi engelledi ve ma...",#Kiralık Kasa,355,,https://www.sikayetvar.com/vakifbank/vakifbank-kadirli-subesine-telefonla-ulasilamiyor-magduriyet-yasiyorum
VakifBank,33444818,2025-08-22,22 Ağustos 2025 10:05,Mehmet,Hukuk Bürosu'nun Tehditkâr Davranışları Ve VakıfBank'tan Yapılandırma Talebi,"VakıfBank kredi kartı borcumdan dolayı bugün Hukuk Bürosu tarafından arandım. Görüşmede, evime icra gönderileceği belirtilerek tehditkar bir üslup kullanıldı. Borcumu yapılandırmak ve ödeme kolaylığı sağlanmasını talep ettim. Avukat, bugün 50 bin tl yatırmam halinde kalan borç için yardımcı olacağın
...","VakıfBank 22 Ağustos 2025 10:05    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",Çözüldü,1/5,"21.08.2025 tarihinde VakıfBank kredi kartı borcum nedeniyle Hukuk Bürosu tarafından arandım. Görüşme sırasında, evime icra gönderileceği belirtilerek tehditkar ve saygısız bir üslup kullanıldı. Borcumu yapılandırmak ve ödeme kolaylığı sağlanmasını talep ettim. Avukat, 148.900 TL’lik borcumun 50.000...",#Kredi Kartı,13948,,https://www.sikayetvar.com/vakifbank/hukuk-burosunun-tehditkar-davranislari-ve-vakifbanktan-yapilandirma-talebi
VakifBank,33444710,2025-08-22,22 Ağustos 2025 09:51,Engin,"Kredi Blokesi 90 Gün Sonra Hala Kaldırılmadı, 10.000 TL'ye Ulaşamıyorum","VakıfBank mobil bankacılık uygulaması üzerinden 200.000 TL tutarında ihtiyaç kredisi kullandım. Kredinin 20.000 TL’lik kısmı, “Kovan hesabında 90 gün blokeli tutulacak” gerekçesiyle bloke edildi ve bu tutarı kullanamıyorum. Krediyi kullanalı 1 ayı aşkın bir süre geçtiği halde, bu blokaj halen kaldır
...","VakıfBank 22 Ağustos 2025 09:51    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",Çözüldü,5/5,"18 Ağustos 2023 tarihinde VakıfBank mobil bankacılık üzerinden 50.000 TL tutarında masrafsız ihtiyaç kredisi kullandım. Kredi onay aşamasında, kredi m...",#İhtiyaç Kredisi,9436,,https://www.sikayetvar.com/vakifbank/kredi-blokesi-90-gun-sonra-hala-kaldirilmadi-10000-tlye-ulasamiyorum
VakifBank,33451914,2025-08-22,22 Ağustos 2025 20:56,İlknur,,,,,,"22 Ağustos 2025 tarihinde saat 14.34’te cep telefonuma, VakıfBank’a ait Click Kart’ımdan bilgim dışında yurt dışından 647,30 dolar (yaklaşık 28 bin TL) çekildiğine dair bir mesaj geldi. Türkiye’de bulunmama rağmen kartımdan nasıl yurt dışında işlem yapılabildiğini anlamış değilim. Devlet bankasında...",#Click Kart,8.434,0,
VakifBank,33445857,2025-08-22,22 Ağustos 2025 11:41,Muzaffer,,,,,,"Yaklaşık 20 gündür VakıfBank ek hesap ve Sky Limit ürünlerimle ilgili yapılandırma işlemi yapmak istiyorum. Hesabım gecikmeye düştüğü için müşteri hizmetlerini aradım, ancak beni bankaya yönlendirdiler. Manisa Sanayi Şubesi’ne gittiğimde ise hesabımın gecikmeye düşmediği ve yapılandırma işlemi yapıl...",#Sky Limit,4.634,0,
VakifBank,33443604,2025-08-22,22 Ağustos 2025 01:05,Yusuf,,,,,,"VakıfBank tarafından 18 Ağustos 2024 tarihinde Adalet Bakanlığı personeline sunulan 90.000 TL’lik promosyon teklifi, mevcut piyasa koşullarına ve benzer büyüklükteki kurumlara yapılan ödemelere kıyasla oldukça düşük kalmıştır. 2 bin personeli bulunan kurumlara yaklaşık 100 bin TL promosyon verilirk...",#Promosyon,2.177,1,
VakifBank,33449369,2025-08-22,22 Ağustos 2025 16:25,Mustafa,Ek Hesap Borcunun Yapılandırılmasında Karşılaşılan Engeller Ve Mağduriyet Talebi,"4
Yorum","VakıfBank 22 Ağustos 2025 16:25    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti Mustafa 25 Ağustos 2025 17:31 ek-hesap-borcunun-yapilandirilmasinda-karsilasilan-engeller-ve-magduriyet-talebi-1.jpg VakıfBank çözüm sunmadı. Gene aynı gerekçe 10 Temmuz öncesi gecikme olması gerekiyor cevabı verdiler. Oysa ki 10 Temmuz tarihli BDDK kararında -
 
""Bankaların Kredi İşlemlerine İlişkin Yönetmeliğin 12 nci maddesinin dördüncü
fıkrası ile Finansal Kiralama, Faktoring ve Finansman Şirketlerinin Kuruluş ve Faaliyet
Esasları hakkında Yönetmeliğin 11/a maddesinin beşinci fıkrası uyarınca;
- İşbu Karar tarihinden önce kullandırılmış ve Karar tarihi itibarıyla anapara
ve/veya faiz ödemeleri gecikmiş veya yeniden yapılandırılmış ihtiyaç kredilerinin (kredili
mevduat hesapları dahil), borçlu tarafından Karar tarihinden itibaren 3 ay içerisinde
talep edilmesi durumunda, yapılandırma tarihindeki borç bakiyelerinin en fazla kırk
sekiz ay ile sınırlı olmak üzere ilave kredi kullandırılmaksızın yeniden
yapılandırılabilmesine"" şeklinde açıklama mevcut. Karar tarihi itibariyle demek nasıl oluyor da 10 Temmuza kadar anlamı yükleniyor anlaşılır değil.",Çözüldü,1/5,VakıfBank Cumhurbaşkanlığı Strateji ve Bütçe Başkanlığı’na bağlı şubedeki ek hesabımda borcum her geçen gün artıyor. Her ay sonunda ek hesap faiz borcunu ödemekte zorlanıyorum ve bu ay ödeyememe ihtimalim var. 22.08.2025 tarihi itibarıyla ek hesabımda faiziyle birlikte 230.345 TL borç bulunuyor. 10....,#Ek Hesap,8779,,https://www.sikayetvar.com/vakifbank/ek-hesap-borcunun-yapilandirilmasinda-karsilasilan-engeller-ve-magduriyet-talebi
VakifBank,33450254,2025-08-22,22 Ağustos 2025 17:45,Kayra,Yasal Hakkım Olan Borç Yapılandırması Neden Sunulmuyor?,"VakıfBank’ta maaş hesabıma bağlı olarak kullandığım ek hesabımın 260.000 TL borcu bulunmaktadır. 10 Temmuz 2024 tarihinden bu yana, BDDK’nın yayımladığı karar doğrultusunda ek hesabımın 48 ay vadeyle yapılandırılmasını talep ediyorum. Ancak Beypazarı Şubesi ve müşteri hizmetleriyle defalarca yaptığı
...","VakıfBank 22 Ağustos 2025 17:45    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",,1/5,"VakıfBank’ta maaş hesabıma bağlı olarak kullandığım ek hesabımda yaklaşık 163.000 TL borcum bulunmaktadır. 17 Mayıs 2025 tarihinde müşteri hizmetleri aracılığıyla 10.07.2025 tarih ve 11240 sayılı BDDK kapsamında, 22.08.2025 itibarıyla 48 ay vadeli yapılandırma talebinde bulundum. Ancak müşteri hizme...",#Ek Hesap,8767,,https://www.sikayetvar.com/vakifbank/yasal-hakkim-olan-borc-yapilandirmasi-neden-sunulmuyor
VakifBank,33444119,2025-08-22,22 Ağustos 2025 03:44,Murat,,,,,,,,4.110,0,
VakifBank,33451977,2025-08-22,22 Ağustos 2025 21:03,Nilüfer,,,,,,"15 Ağustos 2025 tarihinden beri VakıfBank Pendik Şubesi’ne ek hesabımdaki borcun yapılandırılması için başvuruda bulunuyorum. Şu anda toplam 251.452,20 TL ek hesap borcum bulunuyor ve yeni çıkan yasadan yararlanarak bu borcumu yapılandırmak istedim. Ancak, şubeye gittiğimde bana daha önce konut kred...",#Ek Hesap,4.700,0,
VakifBank,33449929,2025-08-22,22 Ağustos 2025 17:15,Hilmi,VakıfBankın Adalet Bakanlığı Personeline Düşük Promosyon Teklifi Ve Memnuniyetsizlik,"VakıfBank’ın Adalet Bakanlığı personeline sunduğu maaş promosyonu teklifini kabul etmiyoruz. 19 Ağustos’ta VakıfBank’ın Adalet Bakanlığı ile yaptığı görüşmeden öğrendiğimiz üzere, 3 yıllık anlaşma karşılığında 90.000 TL gibi düşük bir rakam teklif edildi. Oysa Adalet Bakanlığı’nda görev yapan yaklaş
...
10
Destek
1
Yorum","VakıfBank 22 Ağustos 2025 17:15    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",,1/5,"VakıfBank’ın Adalet Bakanlığı personeline sunduğu maaş promosyonu teklifini kabul etmiyoruz. 19 Ağustos’ta VakıfBank’ın Adalet Bakanlığı ile yaptığı görüşmeden öğrendiğimiz üzere, 3 yıllık anlaşma karşılığında 90.000 TL gibi düşük bir rakam teklif edildi. Oysa Adalet Bakanlığı’nda görev yapan yaklaş...",#Promosyon,9232,,https://www.sikayetvar.com/vakifbank/vakifbankin-adalet-bakanligi-personeline-dusuk-promosyon-teklifi-ve-memnuniyetsizlik
VakifBank,33452562,2025-08-22,22 Ağustos 2025 22:12,Hazal,,,,,,"VakıfBank mobil uygulaması üzerinden iki gün önce saat 8 sularında 1,50 gram altın sattım ve satış değeri 6.350 TL olarak gerçekleşti. Bugün tekrar almak istediğimde ise arada neredeyse 1.000 TL’lik bir fark olduğunu gördüm. Bu kadar yüksek bir makas aralığı ile ilk kez karşılaşıyorum ve bu durumun...",#Altın,6.801,1,
VakifBank,33449396,2025-08-22,22 Ağustos 2025 16:26,Ayşe,Bilgim Dışında Düşürülen Sky Limiti Nedeniyle Kredi Kullanamıyorum,"20.08.2025 tarihinde VakıfBank mobil bankacılık uygulamasında hesabımda tanımlı olan sky limitimin, bilgim ve onayım dışında düşürüldüğünü fark ettim. Ek hesap, banka kartı ve kredi kartı ürünlerimin tamamında bu limit düşüşü uygulanmış. Daha önce de tarafıma limit kullandırılmamıştı. Konuyla ilgili
...","VakıfBank 22 Ağustos 2025 16:26    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",,1/5,"20.08.2025 tarihinde VakıfBank mobil bankacılık uygulamasında, hesabımda tanımlı olan Platin Sky limitimin bilgim ve onayım dışında düşürüldüğünü fark ettim. Ek hesap, banka kartı ve kredi kartı ürünlerimin tamamında bu limit düşüşü uygulanmıştır. Daha önce de tarafıma sky limit kullandırılmamıştı....",#Sky Limit,7680,,https://www.sikayetvar.com/vakifbank/bilgim-disinda-dusurulen-sky-limiti-nedeniyle-kredi-kullanamiyorum
VakifBank,33446866,2025-08-22,22 Ağustos 2025 13:10,Ümit,,,,,,"Yine VakıfBank, yine sonuçlanmayan yapılandırma başvurusu. Bu banka neden başvuruları reddediyor, gerçekten anlamış değilim. Aylardır borcumu ödeyemiyorum, onlara herhangi bir otomatik ödeme talimatı vermeme ve eksi limitim olmamasına rağmen, eksi hesaptan taksit ödeyip beni Bankacılık Denetleme ve...",#Ek Hesap,4.124,1,
VakifBank,33441948,2025-08-21,21 Ağustos 2025 21:09,Abdullah,Ek Hesap Yapılandırma Talebimin BDDK Kararına Rağmen Reddedilmesi,"VakıfBank Van/Erciş şubesinde bulunan ek hesabım için yaklaşık bir hafta önce yapılandırma başvurusu yaptım. Müşteri numaram 444005660481, başvuru numaram ise 9392644’tür. Ek hesabımda gecikme olmasına rağmen, yapılandırma talebim olumsuz yanıtlandı ve herhangi bir çözüm sunulmadı. Şubeye giderek te
...
2
Yorum","VakıfBank 21 Ağustos 2025 21:09    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti Abdullah 26 Eylül 2025 19:27 Şikayetvar sayfasına teşekkür ediyorum sorunum çözüldü",Çözüldü,5/5,"VakıfBank’ta bulunan ek hesabımın borcu 650.000 TL olup, faizlerle birlikte toplam borcum şu anda 726.000 TL’ye ulaşmıştır. 10 Temmuz’da BDDK tarafınd...",#Ek Hesap,3972,,https://www.sikayetvar.com/vakifbank/ek-hesap-yapilandirma-talebimin-bddk-kararina-ragmen-reddedilmesi
VakifBank,33432992,2025-08-21,21 Ağustos 2025 00:10,Muhammet,VakıfBank Kredi Kartımdan İzinsiz 118000 TL Harcama Yapıldı Mağduriyetim Sürüyor,"23 Temmuz 2025 tarihinde VakıfBank kredi kartımla internet üzerinden 57.810 TL tutarında bir harcama yapıldı. Kartım o tarihte fiziksel olarak yanımdaydı ve herhangi bir kayıp veya çalıntı durumu yaşanmadı. Ancak, bu işlemi yapan şirketin yetkisiz olduğunu fark ettim. 8 Ağustos 2025’te VakıfBank Cum
...
1
Yorum","VakıfBank 21 Ağustos 2025 00:10    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",,1/5,"15.08.2025 tarihinde VakıfBank kredi kartımdan, bilgim ve iznim olmadan 2D olarak toplamda 118.000₺ tutarında harcama yapılmıştır. Kartım internet alışverişine açık olduğu için bu işlemler gerçekleşmiştir. Durumu fark eder etmez müşteri hizmetleriyle iletişime geçip itirazda bulundum ve kartımı ipta...",#Kredi Kartı,717,,https://www.sikayetvar.com/vakifbank/vakifbank-kredi-kartimdan-izinsiz-118000-tl-harcama-yapildi-magduriyetim-suruyor
VakifBank,33440442,2025-08-21,21 Ağustos 2025 18:24,Ferhat,Ödeme Sözüm Varken Erken Tebligatla Mağdur Edildim,"2 gün önce VakıfBank’a olan icra borcumu İstanbul Anadolu Banka Alacakları İcra Dairesi’indeki 2025/211804 numaralı dosya üzerinden tamamen ödedim. Borcumu kapatmama ve ödememi yapmama rağmen dosyam E-devlet üzerinde hâlâ açık görünüyor. Bu nedenle, bana ait taşınmazın satışı gerçekleşemiyor ve mağ
...","VakıfBank 21 Ağustos 2025 18:24    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",,1/5,"VakıfBank’a olan icra borcum için, avukat H**** Y***** ile 9 Eylül’e kadar ödeme yapacağım konusunda anlaşmaya vardık. Borcumu tek seferde ödeyeceğimi ve bu tarihe kadar ödeme yapacağıma dair söz verdim. Ancak, UYAP üzerinden kontrol ettiğimde, henüz ödeme günü gelmeden ve herhangi bir ödeme sözü bo...",#İcra Borcu Ödeme,5887,,https://www.sikayetvar.com/vakifbank/odeme-sozum-varken-erken-tebligatla-magdur-edildim
