operator,id,date,date_raw,username,title,full_text,company_reply,is_resolved,satisfaction,description_preview,keywords,view_count,upvote_count,url
VakifBank,32986080,7/9/2025,09 Temmuz 2025 10:50,Kudret,"Kampanya Yakıt Alımı Sonrası Bankomat Kartına Para Yatmadı, Çözüm Bulunamıyor","VakıfBank, 4 sefer 750 TL yakıt harcamasına 200 TL Bankomat Para ve 750 TL harcamasına 50 TL Bankomat Para kampanyası yapmış. Kampanya şartlarını sağlamama rağmen kazanmış olduğum toplam 250 TL tutarı hesap kartıma yüklemiyor. Müşteri hizmetlerini aradığımda bana 2 sefer yakıt aldığımı, diğer 2 harc
...","VakıfBank 09 Temmuz 2025 10:50    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",Çözüldü,1,"VakıfBank müşterisiyim. Bankomat para kampanya ile 1000 TL üzeri yakıt alımından 05.07.2025 saat 19.17 de Petrol ofisinden yapmış olduğum yakıt, bankomat kartıma yansımamış. Müşteri hizmetlerini aradığım da VakıfBank şubesinden fişleriniz ile gidin hallederler dediler. Şubeyi aradığım da aynı şeyi m...",#Banka Kartı,747,,https://www.sikayetvar.com/vakifbank/kampanya-yakit-alimi-sonrasi-bankomat-kartina-para-yatmadi-cozum-bulunamiyor
VakifBank,32989670,7/9/2025,09 Temmuz 2025 15:21,Muhammed,,,,Çözülmedi,,VakıfBank Maaş Hesabım Bloke edilmiş ve Bununla ilgili tarafıma hiçbir bilgi verilmemiştir. Hesabımdan yapılan tüm işlemler (her ne yapıldıysa) Bilgim dahilindedir. Bloke edilen hesap Maaş hesabımdır ve bir çok planlı ödemelerim vardır. Hesabımın blokeli olması ödemelerimin aksamasına ve mağduriye...,#Hesap,2963,0,
VakifBank,32991838,7/9/2025,09 Temmuz 2025 17:57,Koray,Yapılandırma İptal Talebim Mesai Saati Dışında Gerçekleşmiyor,"11.07.2025 tarihinde VakıfBank Şube üzerinden kredi ve ek borçlarımı 12 ay yapılandırdım. Ancak bu yapılandırmayı ödeme zorluğundan iptal etmek istiyorum. Müşteri hizmetlerine bağlandığımda şubelerden yapılabileceği söylendi. Şube ye gittiğimde bunun olmadığı söyleniyor. Yapılandırmamın iptali ve ge
...","VakıfBank 09 Temmuz 2025 17:57    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",Çözüldü,1,09.07.2025 tarihinde VakıfBank mobil üzerinden kredi ve ek hesap borçlarımı yapılandırdım. Ancak bu yapılandırmayı iptal etmek istiyorum. Müşteri hizmetlerine bağlandığımda şubelerden yapılabileceği söylendi ancak mesai saati çoktan doldu. Bugün bu iptal sağlanmazsa yarın 1 gün geçmiş olarak değerle...,#Ek Hesap,7056,,https://www.sikayetvar.com/vakifbank/yapilandirma-iptal-talebim-mesai-saati-disinda-gerceklesmiyor
VakifBank,32991854,7/9/2025,09 Temmuz 2025 17:57,Murat,VakıfBank Maaş Hesabıma Gelen Paraya El Koyuyor Borcumdan Düşmüyor,"Kamu çalışanıyım ve Türkiye Vakıflar Bankası maaş müşterisiyim. Ek'te eklediğim yazılar doğrultusunda, halihazırda VakıfBank borcum sebebiyle maaşımda
...
1
Destek","VakıfBank 09 Temmuz 2025 17:57    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",Çözüldü,5,"Kamu çalışanıyım ve Türkiye Vakıflar Bankası maaş müşterisiyim. Eklediğim yazılar doğrultusunda, halihazırda VakıfBank borcum sebebiyle maaşımdan her ay dörtte bir kesinti yapmaktadır. Yalnız bununla birlikte maaş hesabıma gelen her parayı Takipli Müşteri Tahsilatı adı altında el koymaktadır ve bu e...",#Ek Hesap,3407,,https://www.sikayetvar.com/vakifbank/vakifbank-maas-hesabima-gelen-paraya-el-koyuyor-borcumdan-dusmuyor
VakifBank,32992808,7/9/2025,09 Temmuz 2025 19:21,Hasan,,,,Çözülmedi,,"VakıfBank Worldcard 1-30 Haziran 2025 kampanyalarından akaryakıt kampanyasına, mobil uygulamasından katılım sağladım. 4 kez 1000₺ karşılığında 250 WP verecekti. 4 kez yakıt alışverişi yaptım, uygulama 250₺ kazandın dedi, ama puan yükleme yapılmadı. Gerekçe olarak da yakıtı 1/1 taksitli almışım, ama...",#Worldcard,438,1,
VakifBank,32993745,7/9/2025,09 Temmuz 2025 21:01,Bülent,"Amazon İadem Banka Hesabımda Görünmüyor, Para İadesi Gerçekleşmedi","2
Destek
5
Yorum","VakıfBank 09 Temmuz 2025 21:01    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",Çözülmedi,2,"Merhaba, Amazon iadem VakıfBank hesabımda görünmüyor Amazon iade ettik diyor Amazon tarafından gönderilen son mail aşağıda yer almaktadır. 171-4948378-3970726 numaralı siparişinizin para iadesinin durumu hakkında sizinle ödeme departmanımızdan iletişime geçiyorum. Yapmış olduğum kontroller sonucu...",#Hesap,2486,,https://www.sikayetvar.com/vakifbank/amazon-iadem-banka-hesabimda-gorunmuyor-para-iadesi-gerceklesmedi
VakifBank,32996982,7/10/2025,10 Temmuz 2025 10:01,Serkan,"Vakıf Fon 6 Günlük Getiri Sağlamadı, Zararımın İadesini İstiyorum","Yıllardır kullandığım ve risk olmadığı için tercih ettiğim günlük artan Vakıf Fon 6, artacağı yerde zarar yazdı. Müşteri hizmetleri de konuya hakim değil, bilmiyor. Bu konunun düzeltilmesini, zararımın ve günlük kazancımın iade edilmesini arz ederim. 27 Mart 2025 tarihli getiri olmadı. Param 100 TL
...
1
Destek","VakıfBank 10 Temmuz 2025 10:01    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti Serkan 31 Temmuz 2025 12:17 Kesinlikle kimse iletişime geçmedi aksine 1 kere daha başıma geldi",Çözülmedi,1,"Yıllardır kullandığım ve risk olmadığı için tercih ettiğim günlük artan Vakıf Fon 6, artmadı. Müşteri hizmetleri de konuya hakim değil, bilmiyor. Bu konunun düzeltilmesini, zararımın ve günlük kazancımın iade edilmesini arz ederim. 10.07.2025 tarihli getiri olmadı. Günlük 1175TL civarı getiri olmadı...",#Fon,7019,,https://www.sikayetvar.com/vakifbank/vakif-fon-6-gunluk-getiri-saglamadi-zararimin-iadesini-istiyorum
VakifBank,32999059,7/10/2025,10 Temmuz 2025 13:03,İsmail,,,,Çözülmedi,,"VakıfBank'tan 25.06.2025 tarihinde çekmiş olduğum 6119490316 kredi numaralı kredimden, seçenek sunulmadan ve zorunlu bir şekilde, kredi tutarımdan 'VakıfBank Kazandıran Tarife Ücret Tahsilatı' adı altında 11.340,00 TL para kesintisi yapılmıştır. Bu haksız ve seçenek sunulmadan alınan tutarın, en kıs...",#Kazandıran Tarife,803,0,
VakifBank,32999494,7/10/2025,10 Temmuz 2025 13:37,Melek,,,,Çözülmedi,,VakıfBank Manisa Soma şubenizde çekmiş olduğum konut kredisi ile ilgili olarak 349899840/4 poliçe numaralı 4 yıldır üst üste yenilenmiştir. (poliçede...,#Sarı Panjur Konut Kredisi,1656,0,
VakifBank,33010065,7/11/2025,11 Temmuz 2025 13:19,Evren,,,,Çözülmedi,,,,230,2,
VakifBank,33010541,7/11/2025,11 Temmuz 2025 14:01,Şevket,,,,Çözülmedi,,"VakıfBank adlı bankadan kredi kullanmıştım, ancak ödemem biraz geciktiği için bağlı olan hesap dışında, maaş hesabıma gelen maaşıma da doğrudan el koydular. Kanunen hiçbir haciz veya cezai işlem olmamasına rağmen, her gelen parama el koyuyorlar. Gerekli mercilere dava açacağım.",#Bireysel Kredi,716,0,
VakifBank,33011688,7/11/2025,11 Temmuz 2025 15:36,Yusuf,,,,Çözülmedi,,VakıfBank'tan kredi çektim. Kazandıran tarife adı altında hesabımdan 9 bin TL'nin üzerinde para çekildi. Bu işlem nedeniyle mağdur olduğumu müşteri hi...,#Kazandıran Tarife,952,1,
VakifBank,33012895,7/11/2025,11 Temmuz 2025 17:04,Zeynep,,,,Çözülmedi,,"05.07.2025 günü, bilgim dışında VakıfBank hesabımdan adıma 170.000 TL harcama yapılmıştır. Bankam bu süreçte hiçbir şekilde beni aramadı. Bana art arda onay kodu mesajları gelince, bankamı arayarak hesaplarımı bloke ettirdim. İlk iş gününde suç duyurusunda bulundum ve harcama itiraz dilekçesi yazdım...",#Hesap,7571,1,
VakifBank,33014082,7/11/2025,11 Temmuz 2025 18:49,Bilgehan,,,,Çözülmedi,,Maaş müşterisi olduğum VakıfBank tarafından maaşımdan trigger takipli müşteri tahsilatı adı altında hesabıma gelen para kesilmiştir. Kesilen miktarların tarafıma iadesini istiyorum. Maaşın 4-1 kesiliyor. Zaten gözüküyor. Bunu habersiz kesmeleri usulsüz kesilen miktarın tarafıma iadesini istiyorum.,#Ek Hesap,2089,0,
VakifBank,33014919,7/11/2025,11 Temmuz 2025 20:18,Ahmet,,,,Çözülmedi,,VakıfBank'taki takipli borcumu yapılandırdığım halde maaşıma haciz konuldu. Bu durumun yanlış olduğunu düşünüyorum. Zaten her ay taksit ile ödeyecektim ve 12 bin TL peşinat ödedim. Maaşıma haciz gelecekse neden yapılandırma yapıldı? Bu durumdan şikayetçiyim. Yardımcı olunmasını istiyorum.,,188,0,
VakifBank,33019258,7/12/2025,12 Temmuz 2025 12:22,Muhammed,VakıfBank Hesabım Hukuki Gerekçe Olmadan Kısıtlandı İşlem Yapamıyorum,"Şahsım adına VakıfBank Ankara Şubesi nezdinde kayıtlı hesaba ilişkin VakıfBank Mobil Uygulama üzerinden işlem yapmak istediğimde uygulama içerisinde ""Bu işlem için hesabınızın işlem türü uygun değildir."" şeklinde uyarı mesajı almaktayım. Yine aynı şekilde tarafıma ""Bankacılık uygulamasında yapacağın
...
2
Yorum","VakıfBank 12 Temmuz 2025 12:22    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",Çözülmedi,1,"Şahsım adına VakıfBank Bafra Şubesi nezdinde kayıtlı hesaba ilişkin VakıfBank Mobil Uygulama üzerinden işlem yapmak istediğimde uygulama içerisinde ""Bu işlem için hesabınızın işlem türü uygun değildir."" şeklinde uyarı mesajı almaktayım. Yine aynı şekilde tarafıma ""Bankacılık uygulamasında yapacağını...",#Banka Kartı,5018,,https://www.sikayetvar.com/vakifbank/vakifbank-hesabim-hukuki-gerekce-olmadan-kisitlandi-islem-yapamiyorum
VakifBank,33020177,7/12/2025,12 Temmuz 2025 13:49,Hasan,Mobil Bankacılıkta Masrafsız Kredi Teklifine Erişememe Ve Şube Zorunluluğu,"VakıfBank mobil bankacılık uygulamasında tarafıma iletilen masrafsız kredi teklifini görüntülemek ve kullanmak istediğimde, “Islak imzalı ürün sözleşm
...
1
Destek","VakıfBank 12 Temmuz 2025 13:50    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",Çözüldü,5,"VakıfBank mobil bankacılık uygulamasında, tarafıma iletilen masrafsız kredi teklifini görmek istememe rağmen, ıslak imzalı ürün sözleşmesi olmadığı gerekçesiyle işleme devam edilemiyor ve şubeye gitmem gerektiği bildiriliyor. Bu teklifleri mobil bankacılık üzerinden görebilmek için şubeye gittiğimde...",#Kredi,2377,,https://www.sikayetvar.com/vakifbank/mobil-bankacilikta-masrafsiz-kredi-teklifine-erisememe-ve-sube-zorunlulugu
VakifBank,33021377,7/12/2025,12 Temmuz 2025 15:48,Mustafa,Yapılandırma Sürecinde Müşteri Mağduriyeti: Şube Ve Çağrı Merkezi Arasında Kalmışlık,"Şikayetime sebep olan kurum VakıfBank (Türkiyem vakıflar bankası ). Bu bankada 2 adet kredi kartım mevcut ve ödeme de zorlandığım için yapılandırma yaptırmak istiyorum. Şubeye de gitsem çağrı merkezi ile de görürsem kartımı BDDK nin kararına rağmen yapılandırmıyor. CİMER üzerinden BDDK ya da şikaye
...","VakıfBank 12 Temmuz 2025 15:49    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",Çözüldü,1,"Kredi kartım gecikmede. BDDK'nın almış olduğu karar nedeniyle yapılandırma sağlanması gerekiyor. Çağrı merkezini aradığımda, diğer müşterilere yapılandırma çıktığını ama bana çıkmadığını, şubeye gitmem gerektiğini söylüyorlar. Ben de şubeye gittim; şubede ise bana çağrı merkezi ile görüşme yapmam, o...",#Kredi Kartı,5624,,https://www.sikayetvar.com/vakifbank/yapilandirma-surecinde-musteri-magduriyeti-sube-ve-cagri-merkezi-arasinda-kalmislik
VakifBank,33027690,7/13/2025,13 Temmuz 2025 13:45,Hasan,OYAK Ve VakıfBank Arasında Yapılandırma Talebim Çözümsüz Kaldı,"Merhaba, OYAK sarı kart hesabımda 130.000 TL borcum var. Yapılandırmak için OYAK ile görüştüm. Banka ile görüşmeniz gerekmektedir dediler. VakıfBank ile görüşüyorum OYAK ile görüşmeniz gerekiyor denildi. Aylık Faiz ödemek istemiyorum. Borcumu düzenli ödeyerek kapatmak istiyorum. Talebimin değerlendi
...","VakıfBank 13 Temmuz 2025 13:45    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti Hasan 13 Temmuz 2025 14:28 Herhangi bir geri dönüş yapılmadı ve mağduriyetim giderilmedi",Çözülmedi,,"Merhaba, OYAK VakıfBank kredisi kullandım ve ödemelerim gecikmede yapılandırılmasını istiyorum. Yapılandırmak için OYAK ile görüştüm. Banka ile görüşmeniz gerekmektedir dediler. VakıfBank ile görüşüyorum OYAK ile görüşmeniz gerekiyor denildi. Borcumu düzenli ödeyerek kapatmak istiyorum. Talebimin de...",#Kredi,5364,,https://www.sikayetvar.com/vakifbank/oyak-ve-vakifbank-arasinda-yapilandirma-talebim-cozumsuz-kaldi
VakifBank,33028178,7/13/2025,13 Temmuz 2025 14:50,Uğur,,,,Çözülmedi,,30 Haziran 2025 tarihinde 322525891 poliçe numaralı konut sigortamın iptali için Konut kredisi çektiğim VakıfBank'a talepte bulundum. Banka konut sigortasının zorunlu olduğunu bildirdi. Aynı konut için farklı bir firmadan sigorta yaptırdım. Bankaya bunu işlettim. Banka daha önceki konut sigortam içi...,#Sigorta,713,0,
VakifBank,33032445,7/14/2025,14 Temmuz 2025 02:50,Gizem,Yapılandırma Kredisi Ve Ek Hesap Taksitlerinde Mağduriyet Yaşıyorum,"VakıfBank maaş müşterisiyim. Bir yıldır kredi kartı ve eksi hesabıma ait toplam 300.000 TL borcumu ödeyemiyorum ve borç tutarı her ay giderek artıyor. Son 1 aydır hem şubeye birçok kez gittim hem de defalarca müşteri hizmetlerini arayarak borçlarım için yapılandırma veya taksitlendirme talebinde bul
...","VakıfBank 14 Temmuz 2025 02:50    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",Çözülmedi,1,"VakıfBank'a maaş müşterisiyim. Yapılandırma kredisi kullanmıştım. Kredi kartım ve ek hesabım için bu ay yapılandırma kredisinin ilk taksiti başlayacaktı, 38 bin küsur tutarında. Ayrıca, taksitli ek hesabın taksitleri de vardı. Ek hesabı kullanamıyor olmama rağmen, beni eksiye düşürerek banka bu tuta...",#Ek Hesap,35459,,https://www.sikayetvar.com/vakifbank/yapilandirma-kredisi-ve-ek-hesap-taksitlerinde-magduriyet-yasiyorum
VakifBank,33032839,7/14/2025,14 Temmuz 2025 08:25,Yasemin,,,,Çözülmedi,,"VakıfBank Platinum kredi kartımdan, bilgim ve onayım dışında ""Moka United"" adlı bir firma tarafından 4 kez işlem yapılmıştır. Bu işlemleri kredi kartı ekstremi incelerken fark ettim. Bu harcamalar sırasında tarafıma herhangi bir SMS, e-posta bildirimi ya da teyit amaçlı bir arama yapılmamıştır. Üst...",#Kredi Kartı,1923,0,
VakifBank,33034187,7/14/2025,14 Temmuz 2025 11:32,Kartal,Yeni Yasa İle 48 Ay Vade Hakkım Varken Eski Yapılandırma Mağduriyeti,"Merhaba, kredi kartı borcumun yapılandırılmasını istiyorum. Bankaya giderek konuyu görüştüm, yapılandırmak istediğimi söyledim. Ancak bana, 10 Temmuz'dan önce 48 ay vade olduğu, 10 Temmuz'dan sonrası için ise 12 ay vade olduğu belirtildi. Bu taksitlerle asla ödeyemem. Takibe girmeden, icralık olmada
...","VakıfBank 14 Temmuz 2025 11:32    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",Çözülmedi,1,"Merhaba, 11.07.2025 tarihinde kredi kartı borcumu yapılandırmak istedim. Yapılandırmada en fazla 12 taksit seçeneği sunuldu ve borcumu 12 ayda yapılandırdım. Fakat daha sonra, 10.07.2025 tarihinde BDDK tarafından yeni bir yasa çıktığını, hem daha düşük faiz oranı hem de 48 ay vade seçeneği hakkım ol...",#Kredi Kartı,6487,,https://www.sikayetvar.com/vakifbank/yeni-yasa-ile-48-ay-vade-hakkim-varken-eski-yapilandirma-magduriyeti
VakifBank,33036487,7/14/2025,14 Temmuz 2025 14:17,Sercan,Kredi Kartı Yapılandırma Talebim 30 Gün Şartı Gerekçesiyle Reddedildi,"Sayın Yetkili, VakıfBank müşterisiyim. Kredi kartı dönem borcumun asgari tutarının dahi ödenememesi nedeniyle yapılandırma yapmak istiyorum. Ancak mobil uygulama ve şube kanallarınızdan başvuru yaptığımda, “30 günü aşan gecikme bulunmadığı” gerekçesiyle yapılandırma talebim reddediliyor. Oysa ki
...","VakıfBank 14 Temmuz 2025 14:17    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",Çözüldü,1,"Sayın Yetkili, VakıfBank müşterisiyim. Kredi kartı dönem borcumun ödenememesi nedeniyle yapılandırma yapmak istiyorum. Ancak mobil uygulama ve şube kanallarınızdan başvuru yaptığımda, “30 günü aşan gecikme bulunmadığı” gerekçesiyle yapılandırma talebim reddediliyor. Oysa ki BDDK’nın Temmuz 2025 t...",#Kredi Kartı,5328,,https://www.sikayetvar.com/vakifbank/kredi-karti-yapilandirma-talebim-30-gun-sarti-gerekcesiyle-reddedildi
VakifBank,33036732,7/14/2025,14 Temmuz 2025 14:35,Kadir,VakıfBank Yapılandırma Ve Ödeme Kolaylığı Taleplerim Karşılanmıyor,"VakıfBank'a 48 ay yapılandırma için 14 temmuzda gittim kredilerime baktı 8 krediden 5 tanesinin gecikmede olduğunu söyledi ama tebliğ gelmediği için yapılandırma yapamadıklarını belirtti. Daha sonra gelmemi söyledi. 15 temmuzda maaş yatınca ek hesaptan kredileri otomatik ödedi bu durumda 11 temmuzda
...","VakıfBank 14 Temmuz 2025 14:35    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti Kadir 14 Temmuz 2025 14:44 İlettiğim halde yeterli bir sonuç elde edilemedi. Herhalde yazdığımı okumadınız bankaya gittiğim yazıyor.",Çözüldü,1,Benim iki tane sıkıntım var ama maalesef VakıfBank problemimi çözememekte kaldı ki birkaç gün önce yapılandırma konusu çıktı bankaya gittim bize tebliğ edilmedi dediler. Ek hesap borçlu iken limit düşürdüm-14 bin ayin 20 de emekli maaşım yatacak otomatik hemen kesilecek kredi kartıma 1 gün sonra ayi...,#Kredi Kartı,9755,,https://www.sikayetvar.com/vakifbank/vakifbank-yapilandirma-ve-odeme-kolayligi-taleplerim-karsilanmiyor
VakifBank,33037031,7/14/2025,14 Temmuz 2025 22:12,Kamil,,,,Çözülmedi,,VakıfBank'ın maaş müşterisiyim yıllardır bu banka ile mağdur oluyorum kamu çalışanıyım her ay düzenli maaşım yatar ek hesabım kredi kartım gecikmeye girdiği zaman bütün hesaplarıma bloke konulur yapılandırma talep ederim olumsuz görülür. Şimdi BDDK yeni bir karar aldı 3.11 den 48 ay kredi kredi kar...,#Kredi Kartı,2654,1,
VakifBank,33037953,7/14/2025,14 Temmuz 2025 15:57,Hakan,,,,Çözülmedi,,"Bugün beni Tepeaşan Hukuk Bürosu’ndan aradılar. Elbette borçluyuz ve biz de ödemek istiyoruz, ancak yönlendirdiğiniz temsilcilere dikkat ederseniz daha iyi olacaktır. Bizi azarlayarak ve sert bir dille konuşurlarsa hiçbir şekilde uzlaşma olmaz. Siz de yardımcı olun, biz de yardımcı olalım; ama bu şe...",#Borç Kapatma Kredisi,6032,0,
VakifBank,33038408,7/14/2025,14 Temmuz 2025 16:33,Yasin,,,,Çözülmedi,,VakıfBank ATM sine para yatırma işlemi sırasında ATM 10.800 lirama ATM deki arızadan dolayı el koydu. 2 gün olmasına rağmen para iade edilmedi. Müşteri hizmetleri ile görüşmemde paranın miktarını göremedikleri ve ne zaman iadesi olacağını bilmediklerini 20 iş gününü bulabileceğini ilettiler. Sadece...,#Para Yatırma,1548,1,
VakifBank,33039056,7/14/2025,14 Temmuz 2025 17:17,Şeyma,Ek Hesap Borcuma Yapılandırma Talebi Ve Geçim Zorluğu,"VakıfBank 320 bin ek hesap borcum var. Kamuda çalışıyorum. Maaşım 35 bin faizine yetmiyor. Bu şekilde ne ek hesap borcumu ödeyebilirim ne geçimimi sağlayabilirim. Mağdur olmak istemiyorum. Yapılandırma yapılmasını talep ediyorum borçlarımın. Gereğini arz ederim
2
Destek
3
Yorum","VakıfBank 14 Temmuz 2025 17:17    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",Çözülmedi,1,VakıfBank 320 bin ek hesap borcum var. Kamuda çalışıyorum. Maaşım 30 bin faizine yetmiyor. Bu şekilde ne ek hesap borcumu ödeyebilirim ne geçimimi sağlayabilirim. Mağdur olmak istemiyorum. Yapılandırma yapılmasını talep ediyorum borçlarımın. Gereğini arz ederim,#Ek Hesap,7230,,https://www.sikayetvar.com/vakifbank/ek-hesap-borcuma-yapilandirma-talebi-ve-gecim-zorlugu
